Precinct,Violation,Law,CY2007,CY2008,CY2009,CY2010,CY2011,CY2012,CY2013,CY2014,CY2015,CY2016,2017 YTD 03-31
30,LIMITED USE AUTOMOBILE REVOCATION OR SUSPENSION,VTL,0,0,1,1,6,0,0,0,0,0,0
30,LITTERING,Administrative Code,58,43,344,161,106,78,85,109,34,11,0
30,,Health Code,17,17,27,11,13,13,6,1,1,1,0
30,LITTERNG,Park Regs,9,9,19,10,5,7,4,1,1,0,0
30,LOITERING (BEGGING),Penal Law,0,0,0,0,0,0,0,0,1,0,0
30,LOITERING (GAMBLING),Penal Law,47,15,21,15,59,20,18,16,17,6,0
30,LOITERING (MASKED/DISGUISE),Penal Law,0,0,2,0,0,0,1,0,0,0,0
30,LOITERING (SCHOOL),Penal Law,6,0,0,3,30,18,13,0,0,0,0
30,LOITERING (SEXUAL CONDUCT),Penal Law,0,1,0,0,0,0,0,0,0,0,0
30,LOITERING (TRANSPORTATION FACILITY),Penal Law,0,1,0,0,0,0,1,0,0,1,1
30,LOITERING (TRANSPORTATION FACILITY/SLEEPING),Penal Law,0,0,0,0,0,0,0,0,6,1,5
30,LOITERING (UNCLASSIFIED),Penal Law,3,0,3,0,0,0,0,0,0,0,0
30,MARIJUANA- POSSESSION OF,Penal Law,116,70,96,52,84,85,185,259,260,172,55
30,METER (BROKEN),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,METER (EXPIRED),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,MISSING EQUIPMENT,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,MISSING/IMPROPER PLATES,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,MISUSE OF DEALER PLATES,VTL,0,0,0,0,0,0,0,0,0,0,0
30,MOTORCYCLE (OTHER),VTL,0,0,1,2,0,0,1,0,0,0,0
30,MOTORCYCLE HELMET REQUIRED,VTL,0,0,0,0,0,0,1,0,0,0,0
30,NO BARBERS LICENSE,General Business Law,0,0,0,3,3,5,0,0,4,7,0
30,NO BUSINESS CERTIFICATE,General Business Law,0,0,0,1,8,3,3,0,0,0,0
30,NO CERTIFICATE OF AUTHORITY,Tax Law,0,0,0,0,0,0,2,0,0,0,0
30,NO CHAUFFEURS LICENSE (CLASS E),Administrative Code,2,1,6,3,4,2,5,4,2,0,0
30,NO MATCH PLATE/STICKER,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,NO MEDALLION,Administrative Code,0,0,0,0,0,1,0,0,0,0,0
30,NO PARKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,NO PARKING (EXCEPT AUTH. VEHICLES),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,NO PARKING (STREET CLEANING),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,NO POSTING WORKERS COMP INS,NYS Workers Comp,0,0,0,0,0,0,0,0,0,0,0
30,NO PREGNANCY WARNING SIGN,ABC,0,0,0,3,6,4,5,3,0,0,0
30,NO SECURITY GUARD LICENSE,General Business Law,1,0,0,0,0,1,2,1,0,3,0
30,NO SMOKING SIGNS NOT POSTED,Health Code,0,0,0,0,0,0,0,0,0,0,0
30,NO STANDING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,NO STANDING (AUTH. VEHICLES),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,NO STANDING (BUS LANE),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,NO STANDING (BUS STOP),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,NO TAX STAMP,Administrative Code,86,68,130,112,11,8,0,0,0,0,0
30,NO TRIP SHEET,Administrative Code,0,0,1,10,6,4,5,0,1,1,0
30,NO VENDING MACHINE DISCLOSURE,General Business Law,0,0,0,0,0,0,0,0,0,0,0
30,NOISE (ANIMIAL),Administrative Code,0,0,0,0,0,0,0,0,0,0,0
30,NOISE (DEVICE),Administrative Code,9,4,39,20,3,6,4,4,8,8,0
30,NOISE (HORN/ALARM),Administrative Code,2,1,3,5,1,4,8,11,4,8,0
30,NOISE (UNREASONABLE),Administrative Code,58,53,225,155,80,83,92,103,75,25,2
30,NON PAYMENT OF FARE (BUS),Transit Regs,0,0,0,0,0,0,0,0,0,0,0
30,NON PAYMENT OF FARE (OTHER),Transit Regs,0,0,0,0,0,0,0,0,0,0,0
30,OBSTRUCTED VIEW,VTL,0,0,0,0,0,0,0,0,0,0,0
30,OBSTRUCTED VIEW OF PREMISE,ABC,0,2,0,0,0,1,2,8,4,0,1
30,OBSTRUCTING DRIVEWAY,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,OBSTRUCTING TRAFFIC,Traffic Regs,0,0,0,0,0,1,0,0,0,0,0
30,OFFENSIVE EXHIBITION,Penal Law,0,0,1,0,0,0,0,0,0,0,0
30,ONE WAY STREET,VTL,0,0,0,0,0,0,0,0,0,0,0
30,OPEN FIRE,Administrative Code,2,0,9,9,1,6,11,9,11,2,0
30,OPEN HYDRANT,Administrative Code,1,0,1,0,0,0,1,0,0,0,0
30,OTHER ADMINISTRATIVE CODE,Administrative Code,814,407,204,169,91,117,45,38,36,35,5
30,OTHER AGRICULTURE & MARKETS LAW,Agriculture & Markets Law,0,0,0,0,0,0,0,0,0,0,0
30,OTHER ALCOHOL BEVERAGE CONTROL LAWS,ABC,11,4,3,15,41,12,30,28,9,10,3
30,OTHER ARTS AND CULTURAL AFFAIRS,ACA,0,0,0,0,0,0,0,0,0,0,0
30,OTHER BUSINESS LAW,General Business Law,0,0,0,0,0,0,0,0,0,0,0
30,OTHER ENVIRONMENTAL CONSERVATION LAW,Environmental Conservation Law,0,0,0,0,2,0,0,0,0,0,0
30,OTHER HEALTH CODE,Health Code,9,1,7,15,5,37,14,7,10,8,1
30,OTHER MULTIPLE DWELLING,Multiple Dwelling,0,0,0,0,0,0,0,0,0,0,0
30,OTHER NAVIGATION LAW,Navigation Law,0,3,0,9,1,0,0,9,15,2,0
30,OTHER NEW YORK STATE EDUCATION LAW,Education Law (NYS),0,0,0,0,0,0,0,0,0,0,0
30,OTHER NYS TRANSPORTATION,NYS Transportation,1,2,28,13,7,7,5,0,14,0,0
30,OTHER NYS WORK COMPENSATION,NYS Workers Comp,0,0,0,0,0,0,0,0,0,0,0
30,OTHER PARK REGULATIONS,Park Regs,478,175,172,151,32,40,18,24,8,3,0
30,OTHER PENAL LAW,Penal Law,4,10,31,5,18,11,6,3,13,6,0
30,OTHER SANITARY CODE,Sanitary Code (NYS),0,0,1,0,1,1,0,0,0,0,0
30,OTHER TAX LAW,Tax Law,2,3,1,2,4,0,2,0,0,0,0
30,OTHER TAXI LIMOUSINE COMMISSION,TLC,1,0,8,3,13,2,2,2,2,0,0
30,OTHER TRAFFIC REGULATIONS,Traffic Regs,10,1,8,4,4,3,0,8,0,0,0
30,OTHER TRANSIT REGULATIONS,Transit Regs,3,1,0,2,0,1,0,0,0,4,5
30,OTHER VEHICLE TRAFFIC LAW,VTL,42,11,71,91,66,34,23,12,9,14,1
30,OVERWEIGHT (VEHICLE),VTL,0,0,0,0,0,0,0,0,0,0,0
30,PANHANDLING,Administrative Code,0,0,1,0,0,6,7,5,2,0,0
30,PARK ON SIDEWALK,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,PARK REGULATIONS(LITTERING/POLLUTING/DUMPING/UNATTENDED PROPERTY),Park Regs,28,6,13,0,27,5,13,27,11,4,0
30,PARKING A VEHICLE EXCEEDING 12 INCHES FROM CURB,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,PASSING ON LEFT,VTL,0,0,0,0,0,0,0,0,0,0,0
30,PASSING ON RIGHT,VTL,0,0,0,0,0,0,0,0,0,0,0
30,PAVEMENT MARKING (DISOBEY),VTL,0,0,1,0,0,1,0,0,0,1,0
30,PICK UP FROM BUS STOP,Tax Law,0,0,0,0,0,0,1,0,0,0,0
30,PICK UP HAIL IN BUS STOP,Administrative Code,3,0,0,0,0,1,4,2,0,0,0
30,PICK-UP FARE IN BUS STOP,VTL,0,0,0,0,1,0,14,1,0,0,0
30,POLICE RADIO OR EQUIPMENT,TLC,0,0,0,0,0,0,0,0,0,0,0
30,POSSESSION OF KNIFE,Administrative Code,7,6,2,3,3,3,5,2,0,0,0
30,POSSESSION OF MACE,Administrative Code,0,1,0,0,0,1,2,1,2,2,0
30,PRACTICE OF BARBERING WITHOUT A LICENSE,General Business Law,0,0,1,3,7,47,12,0,3,0,0
30,PROMOTING EXPOSURE,Penal Law,0,0,0,2,0,0,1,1,0,2,4
30,RECKLESS DRIVING,VTL,39,35,179,156,120,128,99,133,60,41,4
30,RED LIGHT (DISOBEY),VTL,0,0,0,3,1,1,0,0,0,0,0
30,REGISTRATION STICKER MISSING/EXPIRED,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,REVOKED REGISTRATION,VTL,2,0,7,12,57,0,3,2,2,0,0
30,RIDING IN OTHER THAN PASSENGER COMPARTMENT,VTL,0,0,0,0,0,0,0,0,0,0,0
30,RIFLE- SHOTGUN- AMMO SALE OR PURCHASE,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
30,SAFETY BELT (ADULT),VTL,0,0,0,0,0,0,0,0,0,0,0
30,SAFETY BELT (CHILD),VTL,0,0,0,0,0,0,0,0,0,0,0
30,SAFETY BELT (NO CHILD SEAT),VTL,0,0,0,0,0,0,0,0,0,0,0
30,SAFETY ZONE,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,SAFETY ZONE DIRECTION,VTL,0,0,0,0,0,0,0,0,0,0,0
30,SALE OF ALCOHOL TO A MINOR,ABC,0,0,1,1,4,5,3,3,4,1,0
30,SALE/PURCHASE/USE OF ALCOHOL BY MINOR,ABC,53,13,12,4,23,15,17,15,4,1,0
30,SCHOOL BUS- PASSING STOPPED,VTL,0,0,0,1,0,0,0,0,0,0,0
30,SEX IN PARK,Park Regs,0,0,0,0,0,2,2,9,2,0,0
30,SMOKING,Education Law (NYS),0,0,0,0,0,0,0,0,0,0,0
30,SMOKING IN ELEVATOR,Health Code,4,2,5,2,0,9,0,0,0,1,0
30,SMOKING IN TRAIN STATION,Transit Regs,1,0,0,1,0,0,0,0,0,0,0
30,SOUND REPRODUCTION DEVICE-NO PERMIT,Administrative Code,1,1,0,0,0,0,0,2,2,4,4
30,SPEEDING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,SPITTING IN PUBLIC,Health Code,41,21,71,30,34,16,30,12,6,3,0
30,STOP SIGN,VTL,0,0,0,0,0,0,0,0,0,0,0
30,STORAGE 24HR COMMERICAL VEHICLES,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,TAKE OFFS AND LANDING,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
30,TAXI-NO METER,Administrative Code,0,0,0,0,0,0,0,0,1,0,0
30,TICKET SPECULATION,ACA,0,0,0,0,0,0,0,0,0,0,0
30,TOW TRUCK VIOLATIONS (OTHER),Administrative Code,0,0,0,0,0,0,0,1,0,0,0
30,TOW:PD RADIO/SCANNER-TOW TRUCK/ON PERSON,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
30,TOW:SOLICITING TOW AT SCENE OF ACCIDENT,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
30,TOW:UNAUTHORIZED REMOVAL OF VEHICLE,Administrative Code,0,0,0,0,0,0,0,0,0,0,0
30,TRESPASS,Penal Law,221,121,167,146,147,114,77,92,40,18,18
30,TRUANCY,Education Law (NYS),0,0,0,0,0,0,0,0,0,0,0
30,U-TURN,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,UNATTENDED VEHICLE (ENGINE RUNNING),VTL,0,0,2,0,0,0,0,2,0,2,0
30,UNAUTHORIZED COLOR (TAXI YELLOW),Administrative Code,0,0,0,0,0,0,0,0,0,0,0
30,UNAUTHORIZED POSTING,Administrative Code,0,0,2,2,4,1,0,0,0,0,0
30,UNAUTHORIZED RADIO,Administrative Code,0,0,2,0,0,1,0,0,0,0,0
30,UNAUTHORIZED SIGNS (TAXI- CAR SERVICE),Administrative Code,0,0,1,7,8,3,2,2,0,0,0
30,UNAUTHORIZED TAXI FOR HIRE,TLC,0,0,1,0,0,0,0,0,0,0,0
30,UNAUTHORIZED USE OF POLICE INSIGNIA,VTL,0,0,0,0,0,0,0,0,0,0,0
30,UNDERAGE DRINKING,ABC,7,12,48,31,25,19,28,15,5,0,0
30,UNINSPECTED VEHICLE,VTL,0,0,1,0,0,0,0,0,0,0,0
30,UNINSURED VEHICLE,VTL,0,0,70,19,9,35,10,5,5,1,0
30,UNINSURED VEHICLES FOR HIRE,VTL,3,0,5,2,2,3,1,0,0,0,0
30,UNLAWFUL PREVENTION OF PUBLIC ACCESS TO RECORDS,Penal Law,0,0,0,0,0,0,0,0,0,0,0
30,UNLAWFULLY POSTING ADVERTISEMENTS,Penal Law,4,13,7,10,3,2,0,0,0,0,0
30,UNLICENSED CABARET,ABC,0,0,0,0,0,0,1,0,0,0,0
30,UNLICENSED OPERATOR,VTL,0,1,3,1,4,7,0,0,1,0,1
30,UNLICENSED SALE OF ALCOHOL,ABC,0,0,0,1,5,3,1,0,4,9,0
30,UNLICENSED VEHICLE FOR HIRE,Administrative Code,17,12,20,32,8,18,23,69,5,6,1
30,UNREASONABLE  SPEED,VTL,0,0,0,0,0,0,0,0,0,0,0
30,UNREGISTERED VEHICLE,VTL,0,0,22,5,4,8,5,12,18,22,0
30,UNSAFE LANE CHANGE,VTL,0,0,0,0,0,0,0,0,0,0,0
30,UNSAFELY BACKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,URINATE/DEFICATE IN PARK,Park Regs,1,0,1,0,1,0,4,0,2,0,0
30,URINATING IN PUBLIC,Administrative Code,115,74,339,203,196,229,332,413,167,92,15
30,,Health Code,180,114,117,81,99,102,39,6,12,4,1
30,VEHICLE IN PARK,Park Regs,2,0,1,0,0,2,2,0,0,0,0
30,VENDING ON PARKING METER,Administrative Code,0,2,0,0,1,0,2,0,0,0,0
30,VENDING: NO TAX STAMP,Administrative Code,9,26,1,4,1,2,3,1,0,0,0
30,VENDOR: (OTHER),Administrative Code,0,0,126,194,106,52,2,0,0,0,0
30,VENDOR: BEYOND MARKET SPACE,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,VENDOR: DISPLAY MERCHANDISE ON SIDEWALK,Administrative Code,10,15,2,4,1,13,3,3,1,0,0
30,VENDOR: FAIL TO DISPLAY PERMIT,Administrative Code,0,0,0,23,3,6,1,2,1,0,0
30,VENDOR: FAIL TO DISPLAY PRICES,Administrative Code,0,0,0,1,0,1,0,0,0,0,0
30,VENDOR: OVERSIZE TABLE,Administrative Code,0,0,0,0,0,1,0,0,0,0,1
30,VENDOR: UNLICENSED,Administrative Code,43,81,77,103,137,136,19,32,15,20,4
30,VENDOR:RESTRICTIONS ON PLACMENT VEHICLE/PUSHCARTS,Administrative Code,0,0,5,29,24,35,2,2,0,0,0
30,VIOLATE LEARNERS PERMIT,VTL,0,0,0,0,0,0,0,0,0,0,0
30,VIOLATE RESTRICTED USE LICENSE,VTL,0,0,0,1,0,0,0,0,0,0,0
30,WINDSHIELD WASHERS,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,WRONG WAY,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
30,Total(Violation),,7623,3871,8362,5586,6597,5200,5527,4426,2777,1653,317
32,ACCEPT ON HAIL,Administrative Code,545,243,152,169,157,55,43,6,8,27,1
32,AFTER HOURS CONSUMPTION,ABC,2,2,2,0,0,0,0,0,0,0,0
32,AGGRAVATED UNLICENSED OPERATOR,VTL,0,0,0,0,0,1,0,0,0,0,0
32,ANGLE PARKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,BARE HAND CONTACT (FOOD),Health Code,0,0,0,0,0,2,1,0,0,0,0
32,BICYCLE (OTHER),VTL,0,0,0,0,0,0,0,0,0,0,0
32,BICYCLE INFRACTION (COMMERCIAL),Administrative Code,0,2,2,1,2,2,3,2,0,0,0
32,BICYCLE NO BELL,VTL,0,0,0,0,0,0,0,0,0,0,0
32,BICYCLE NO BRAKES,VTL,0,0,0,0,0,0,0,0,0,0,0
32,BICYCLE NO LIGHTS,VTL,0,0,0,0,0,0,0,0,0,0,0
32,BICYCLE NO REFLECTOR VEST,VTL,0,0,0,1,0,0,0,0,0,0,0
32,BICYCLE NO SAFETY HELMET,VTL,0,0,0,0,0,2,0,0,0,0,0
32,BICYCLE ON SIDEWALK,Administrative Code,483,340,423,477,734,555,246,11,3,5,0
32,BIKE IN PARK,Park Regs,0,0,0,1,3,4,0,0,0,0,0
32,BOX CUTTER,Administrative Code,9,8,4,6,6,5,6,3,0,3,1
32,BROKEN WINDSHIELD,VTL,0,0,0,0,0,0,0,0,0,0,0
32,COMMERCIAL VEHICLE PARKED OVERNIGHT,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,COMMERCIAL VEHICLES NO NAME OR ADDRESS DISPLAYED,Administrative Code,1,7,0,1,0,1,0,0,0,2,1
32,CONSUMPTION OF ALCOHOL,Administrative Code,3041,3038,2927,3173,2481,1952,2641,2818,2006,1687,229
32,CONSUMPTION OF ALCOHOL IN PARK,Park Regs,3,1,0,4,4,7,7,7,2,2,0
32,CONSUMPTION OF ALCOHOL IN VEHICLE,VTL,3,3,0,0,1,0,0,0,0,1,0
32,CROSSED DOUBLE YELLOW TO PASS,VTL,0,0,0,0,0,0,0,0,1,0,0
32,CROSSWALK,Traffic Regs,0,0,0,0,0,1,0,0,0,0,0
32,CRUISING,Traffic Regs,0,0,0,0,1,0,0,0,0,0,0
32,CRUISING PROHIBITED - MEDALLION,Administrative Code,29,23,9,9,12,10,7,3,5,3,0
32,DEFECTIVE BREAKLIGHT,VTL,0,0,0,0,1,0,0,0,0,0,0
32,DEFECTIVE HEADLIGHT,VTL,0,2,0,0,0,0,0,0,0,0,0
32,DEFECTIVE REFLECTOR,VTL,0,0,0,0,0,0,0,0,0,0,0
32,DISOBEY TRANSIT SIGN,Transit Regs,0,0,0,0,0,0,0,0,0,0,0
32,DISORDERLY CONDUCT,Penal Law,2837,2001,2257,2017,2666,1823,937,780,383,287,54
32,DISORDERLY PERSON IN PARK,Park Regs,1,4,0,1,1,1,2,0,1,0,0
32,DISORDERLY PREMISE LICENSED TO SELL ALCOHOL,ABC,1,1,1,1,1,1,2,2,0,2,1
32,DOG IN PARK,Park Regs,1,0,3,1,1,1,1,0,0,0,1
32,DOG: FAILURE TO REMOVE CANINE WASTE,Health Code,13,11,10,6,27,22,13,11,7,11,2
32,DOG: NO VACCINATION,Health Code,5,11,8,14,5,5,4,1,0,0,0
32,DOG: UNLEASHED,Health Code,114,119,106,77,93,64,48,38,41,44,6
32,DOG: UNLICENSED,Health Code,53,111,121,107,76,78,26,4,3,3,1
32,DOING BUS WITH OTHER NAME,General Business Law,0,0,0,0,0,0,0,0,0,0,0
32,DOUBLE PARKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,DRIVE ON SIDEWALK,VTL,0,0,0,0,1,0,0,0,0,0,0
32,DRIVE THRU BARRIER,VTL,0,0,0,0,0,0,0,0,0,0,0
32,DUMPING,Administrative Code,1,0,0,0,0,0,1,0,6,0,0
32,EXCAVATION (VEHICLE OBSTRUCTING TRAFFIC),Traffic Regs,0,0,0,0,4,1,0,0,0,0,0
32,EXPOSURE OF PERSON,Penal Law,119,19,14,7,8,14,4,13,8,0,0
32,FAIL TO COMPLY WITH ORDER,VTL,0,0,0,0,0,0,0,0,0,0,0
32,FAIL TO COMPLY WITH TAXI LIMOUSINE COMMISSION REGULATIONS,Administrative Code,127,56,33,21,23,10,30,14,1,1,0
32,FAIL TO SECURE WORKERS COMPENSATION INSURANCE,NYS Workers Comp,0,0,0,0,0,0,0,0,0,0,0
32,FAIL TO YIELD AT LEFT TURN,VTL,0,1,0,0,0,0,0,0,0,0,0
32,FAIL TO YIELD FOR EMERGENCY VEHICLE,VTL,2,2,0,1,1,1,0,0,0,0,0
32,FAILED TO DISPLAY BARBER LICENSE,General Business Law,2,3,0,0,1,3,0,0,0,0,0
32,FAILURE TO COMPLY WITH SIGN,Park Regs,385,209,153,280,260,311,317,223,167,156,7
32,FAILURE TO SURRENDER LICENSE OR REGISTRATION,VTL,1,0,0,0,0,0,2,1,0,0,0
32,FAILURE TO YIELD AT INTERSECTION,VTL,0,0,0,0,0,0,0,0,0,1,0
32,FAILURE TO YIELD TO PEDESTRIAN IN CROSSWALK,Traffic Regs,0,0,0,0,0,0,0,3,0,0,0
32,FEDERAL MOTOR VEHICLE SAFETY REGULATIONS,NYS Transportation,0,11,4,0,0,0,0,0,8,1,0
32,FIRE HYDRANT,Traffic Regs,0,0,0,0,0,4,0,0,0,0,0
32,FIRE WITHOUT PERMIT,Park Regs,1,0,0,0,0,2,2,1,1,2,0
32,FIREWORKS,Administrative Code,12,0,0,2,8,2,0,2,1,0,0
32,FIREWORKS- POSSESS/USE,Penal Law,2,8,7,1,1,2,13,11,4,2,0
32,FOLLOWING TOO CLOSELY,VTL,0,0,0,0,0,0,0,0,0,0,0
32,FOOD PROTECTION/STORAGE/TRANSPORTATION,Sanitary Code (NYS),0,0,0,1,0,0,0,0,0,0,0
32,FOR SALE SIGN DISPLAYED,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,GRAFFITI,Administrative Code,2,1,0,0,1,0,0,0,0,0,0
32,HARASSMENT 2,Penal Law,12,9,6,7,7,7,12,2,1,2,0
32,HAZING 2,Penal Law,0,0,0,0,0,0,0,0,0,0,0
32,HIGHWAY USE TAX (NEW YORK STATE),Tax Law,0,0,0,0,1,0,0,0,0,0,0
32,IDLING OF VEHICLE,Administrative Code,0,1,6,3,6,12,3,4,1,4,0
32,ILLEGAL BOTTLE CLUB,ABC,0,0,0,0,0,0,0,0,0,0,1
32,IMITATION PISTOL/AIR RIFLE- POSSESSION OF,Administrative Code,0,0,0,0,0,0,2,0,0,0,0
32,IMPROPER DISPLAY REG. STKR.,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,IMPROPER ENTRANCE/EXIT,Transit Regs,0,0,0,0,0,0,0,0,0,0,0
32,IMPROPER PLATES,VTL,0,18,0,0,1,4,4,1,0,0,0
32,IMPROPER REGISTRATION,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,IMPROPER STICKER,VTL,2,1,0,0,0,0,0,0,0,1,0
32,IMPROPER TURN,VTL,0,0,0,0,0,0,0,0,0,0,0
32,IN PUBLIC UNDER DRUGS,Penal Law,0,0,0,0,0,2,1,1,0,0,0
32,INADEQUATE MOTOR VEHICLE EQUIPMENT,VTL,4,0,0,2,9,3,2,0,0,0,0
32,INDETERMINABLE,Indeterminable,34,21,20,10,17,33,14,21,16,69,17
32,INSPECTION STICKER (MISSING/EXPIRED),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,INSPECTION STICKER (MUTILATED/COUNTERFEIT),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,INSURANCE STAMP EXPIRED,Administrative Code,1,2,0,0,0,1,0,0,2,3,0
32,INTERSECTION,Traffic Regs,0,0,0,0,1,1,0,0,0,0,0
32,INVALID PROOF OF INSURANCE,VTL,2,5,0,1,2,5,2,0,1,1,0
32,JAYWALKING,Traffic Regs,1,2,1,22,19,68,8,28,2,1,0
32,KEY IN IGNITION,Administrative Code,0,0,1,0,3,17,60,86,35,9,3
32,KNIFE- ANY IN PUBLIC VIEW,Administrative Code,50,44,26,27,17,19,7,15,3,16,1
32,LEAVING THE SCENE OF AN ACCIDENT (PROPERTY DAMAGE),VTL,0,1,1,0,0,0,0,0,0,0,0
32,LIMITED USE AUTOMOBILE REVOCATION OR SUSPENSION,VTL,31,22,0,3,3,0,0,0,0,12,10
32,LITTERING,Administrative Code,51,55,63,49,123,104,129,108,54,55,5
32,,Health Code,160,113,115,114,61,39,11,11,15,7,3
32,LITTERNG,Park Regs,3,1,3,1,1,0,1,0,0,1,0
32,LOITERING (BEGGING),Penal Law,1,0,0,0,0,0,0,0,0,0,0
32,LOITERING (GAMBLING),Penal Law,439,473,245,144,51,76,23,51,54,12,0
32,LOITERING (MASKED/DISGUISE),Penal Law,0,2,1,0,0,0,0,0,0,0,0
32,LOITERING (SCHOOL),Penal Law,10,9,3,4,2,2,0,0,0,0,0
32,LOITERING (SEXUAL CONDUCT),Penal Law,0,0,0,0,0,0,0,0,0,0,0
32,LOITERING (TRANSPORTATION FACILITY),Penal Law,0,0,0,0,0,0,0,0,0,1,0
32,LOITERING (TRANSPORTATION FACILITY/SLEEPING),Penal Law,0,0,0,0,0,0,0,0,0,0,0
32,LOITERING (UNCLASSIFIED),Penal Law,12,13,14,0,0,0,0,0,0,0,0
32,MARIJUANA- POSSESSION OF,Penal Law,261,278,190,195,136,175,203,172,265,340,98
32,METER (BROKEN),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,METER (EXPIRED),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,MISSING EQUIPMENT,Traffic Regs,0,0,0,0,2,0,0,0,0,0,0
32,MISSING/IMPROPER PLATES,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,MISUSE OF DEALER PLATES,VTL,0,0,0,0,0,0,0,0,0,0,0
32,MOTORCYCLE (OTHER),VTL,0,0,0,0,1,0,0,0,0,0,0
32,MOTORCYCLE HELMET REQUIRED,VTL,0,0,0,0,0,0,1,0,0,0,0
32,NO BARBERS LICENSE,General Business Law,6,3,0,1,9,4,0,0,0,0,0
32,NO BUSINESS CERTIFICATE,General Business Law,3,0,1,13,24,9,0,1,0,0,0
32,NO CERTIFICATE OF AUTHORITY,Tax Law,238,105,1,46,101,26,6,1,2,0,0
32,NO CHAUFFEURS LICENSE (CLASS E),Administrative Code,25,32,11,6,20,98,92,12,9,5,0
32,NO MATCH PLATE/STICKER,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,NO MEDALLION,Administrative Code,0,0,0,0,0,1,0,0,0,0,0
32,NO PARKING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,NO PARKING (EXCEPT AUTH. VEHICLES),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,NO PARKING (STREET CLEANING),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,NO POSTING WORKERS COMP INS,NYS Workers Comp,0,0,0,0,0,0,0,0,0,0,0
32,NO PREGNANCY WARNING SIGN,ABC,1,2,0,0,0,7,0,0,0,0,0
32,NO SECURITY GUARD LICENSE,General Business Law,1,0,3,3,2,5,9,0,0,4,0
32,NO SMOKING SIGNS NOT POSTED,Health Code,0,2,6,0,0,1,3,0,2,0,0
32,NO STANDING,Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,NO STANDING (AUTH. VEHICLES),Traffic Regs,0,0,0,0,0,0,0,0,0,0,0
32,NO STANDING (BUS LANE),Traffic Regs,0,0,0,0,0,0,0,1,0,0,0
32,NO STANDING (BUS STOP),Traffic Regs,0,0,0,0,1,0,0,0,0,0,0
32,NO TAX STAMP,Administrative Code,5,5,2,4,3,7,6,1,0,0,0
32,NO TRIP SHEET,Administrative Code,237,164,69,80,72,51,27,2,2,1,0
32,NO VENDING MACHINE DISCLOSURE,General Business Law,0,0,0,0,0,0,0,0,0,0,0
32,NOISE (ANIMIAL),Administrative Code,0,0,0,0,0,0,0,0,0,0,0
32,NOISE (DEVICE),Administrative Code,4,5,3,4,2,6,4,1,0,2,2
32,NOISE (HORN/ALARM),Administrative Code,1,0,0,1,11,7,2,9,4,1,0
32,NOISE (UNREASONABLE),Administrative Code,15,14,15,16,40,73,40,20,15,14,1
